-12, -16, -18, -19, -17, -12, -8, -4, 0, 3, 8, 11, 13, 11, 9, 7, 4, 1, -12, -15, -18, -19, -17, -12, -8, -4, 0, 3, 8, 9, 11, 11, 9, 6, 3, 0, -1961, -18, 394, -94, 241, 101, 1994, 1667399051107
-11, -15, -16, -18, -15, -11, -8, -4, 0, 3, 7, 10, 12, 11, 9, 7, 4, 1, -11, -15, -16, -17, -16, -12, -8, -4, 0, 4, 7, 9, 10, 11, 9, 6, 3, 0, -1912, 103, 404, -24, 181, 79, 1994, 1667399051197
-11, -14, -16, -17, -14, -10, -7, -3, 0, 3, 7, 10, 11, 10, 9, 6, 3, 1, -10, -14, -16, -16, -15, -11, -8, -4, 0, 3, 7, 8, 9, 10, 8, 5, 3, 0, -2094, 164, 357, -84, 195, 62, 1994, 1667399051289
-9, -12, -14, -15, -13, -9, -6, -3, 0, 3, 6, 9, 10, 9, 8, 6, 3, 1, -10, -13, -15, -16, -14, -11, -7, -4, 0, 2, 6, 7, 8, 9, 7, 5, 3, 0, -2104, 217, 394, 16, 42, 79, 1994, 1667399051377
-9, -12, -14, -15, -13, -10, -6, -3, 0, 3, 6, 9, 10, 9, 8, 6, 3, 1, -9, -12, -15, -16, -15, -11, -8, -4, -1, 2, 6, 7, 8, 9, 7, 4, 2, 0, -1999, 214, 146, 3, -30, 73, 1994, 1667399051437
-9, -12, -14, -15, -13, -10, -6, -3, 0, 3, 7, 10, 11, 9, 8, 6, 3, 1, -9, -13, -15, -16, -15, -12, -8, -5, -1, 2, 5, 7, 8, 8, 7, 4, 2, 0, -1870, 197, 233, -8, -3, 1, 1994, 1667399051530
-8, -12, -14, -15, -13, -9, -6, -3, 0, 4, 7, 10, 11, 9, 8, 6, 3, 1, -10, -13, -16, -17, -16, -12, -9, -5, -1, 2, 5, 7, 8, 8, 7, 5, 2, 0, -1942, 377, 249, -143, -78, 11, 1994, 1667399051648
-9, -13, -15, -16, -14, -10, -6, -3, 1, 4, 7, 10, 11, 10, 9, 6, 4, 1, -11, -15, -17, -18, -17, -13, -9, -5, -2, 1, 5, 7, 8, 9, 7, 5, 2, 0, -2185, 177, 39, -141, 144, -11, 1994, 1667399051708
-9, -12, -14, -15, -13, -9, -6, -2, 1, 4, 7, 10, 12, 11, 10, 7, 4, 1, -10, -13, -16, -17, -16, -12, -9, -5, -2, 1, 5, 7, 8, 9, 8, 5, 3, 0, -2580, -123, 452, 87, 261, -206, 1994, 1667399051827
-9, -12, -14, -16, -14, -11, -8, -4, 0, 4, 8, 11, 14, 13, 12, 9, 5, 2, -6, -9, -13, -14, -14, -13, -10, -6, -2, 1, 6, 8, 11, 12, 10, 6, 3, 0, -2197, -223, 871, 226, 68, -71, 1994, 1667399051982
-9, -12, -14, -16, -15, -11, -8, -5, -1, 2, 6, 9, 12, 11, 10, 8, 4, 1, -8, -11, -14, -15, -14, -11, -8, -4, 0, 3, 7, 9, 11, 12, 9, 6, 3, 0, -1651, -390, 462, -34, 339, -144, 1994, 1667399052037
-8, -11, -13, -15, -14, -12, -9, -5, -2, 1, 4, 8, 10, 10, 8, 6, 3, 1, -8, -10, -13, -14, -13, -10, -7, -4, -1, 3, 7, 9, 10, 10, 8, 5, 3, 0, -1615, -128, 336, 124, 54, -230, 1994, 1667399052128
-9, -12, -14, -16, -15, -12, -9, -6, -3, 0, 4, 8, 10, 8, 7, 5, 3, 1, -7, -10, -13, -14, -13, -10, -7, -4, 0, 3, 7, 8, 9, 9, 8, 5, 3, 0, -1619, -58, 141, 5, 61, 41, 1994, 1667399052220
-11, -14, -16, -17, -15, -12, -8, -5, -2, 1, 4, 8, 10, 9, 8, 6, 3, 1, -8, -11, -13, -14, -13, -10, -6, -3, 0, 3, 7, 8, 9, 10, 8, 5, 3, 0, -2242, -506, 297, 262, 140, 53, 1994, 1667399052340
-13, -17, -19, -19, -17, -13, -9, -5, -1, 1, 5, 8, 10, 9, 8, 6, 4, 1, -8, -11, -13, -15, -13, -10, -6, -3, 0, 3, 7, 9, 10, 11, 9, 6, 3, 0, -2932, -110, 449, 226, 448, -56, 1994, 1667399052398
-11, -14, -16, -17, -15, -13, -9, -5, -2, 1, 5, 8, 10, 10, 8, 6, 3, 1, -8, -10, -13, -13, -12, -8, -5, -2, 1, 5, 9, 10, 11, 11, 9, 6, 3, 0, -1574, -215, 986, -235, 367, 12, 1994, 1667399052518
-7, -10, -13, -15, -14, -11, -8, -5, -2, 1, 5, 9, 11, 10, 9, 6, 4, 1, -7, -10, -13, -15, -14, -11, -9, -5, -2, 1, 6, 7, 9, 10, 8, 5, 3, 0, -1644, 360, 458, 28, 80, 179, 1994, 1667399052668
-8, -11, -13, -15, -13, -11, -8, -4, 0, 2, 6, 10, 11, 10, 9, 6, 4, 1, -8, -11, -14, -15, -15, -13, -10, -6, -2, 1, 6, 7, 9, 9, 8, 5, 3, 0, -1448, 97, 216, -65, 79, -3, 1994, 1667399052729
-7, -10, -12, -14, -13, -10, -8, -4, 0, 3, 7, 10, 12, 10, 9, 7, 4, 1, -10, -14, -16, -17, -17, -13, -9, -6, -1, 2, 6, 8, 9, 9, 8, 5, 3, 0, -1769, 218, 146, -205, -111, 36, 1994, 1667399052820
-9, -12, -15, -16, -14, -11, -7, -3, 1, 4, 9, 12, 14, 13, 11, 8, 4, 1, -13, -17, -19, -20, -18, -14, -10, -6, -1, 3, 7, 9, 11, 11, 9, 6, 3, 0, -2269, -42, -179, -77, 213, -68, 1994, 1667399052911
