-8, -11, -13, -14, -12, -9, -6, -2, 0, 3, 7, 10, 12, 11, 10, 7, 5, 2, -10, -13, -15, -16, -15, -12, -8, -5, -1, 1, 5, 7, 9, 10, 9, 6, 3, 0, -2308, 243, 755, 101, 137, -58, 1995, 1667398820924
-8, -11, -13, -14, -13, -10, -8, -5, -1, 1, 5, 9, 11, 11, 9, 7, 4, 1, -7, -10, -13, -14, -13, -10, -7, -4, 0, 3, 7, 8, 10, 10, 9, 5, 3, 0, -1947, -335, 591, -16, 60, -118, 1995, 1667398821097
-10, -14, -15, -16, -15, -11, -8, -5, -1, 1, 4, 8, 10, 9, 7, 6, 3, 1, -7, -10, -13, -14, -12, -9, -5, -2, 1, 4, 8, 9, 10, 10, 8, 5, 3, 0, -1729, -381, 219, 66, -49, -7, 1995, 1667398821276
-13, -16, -17, -18, -15, -11, -8, -4, -1, 1, 5, 8, 11, 10, 9, 6, 4, 1, -7, -9, -12, -12, -11, -8, -5, -1, 1, 4, 8, 10, 11, 12, 9, 6, 4, 1, -1976, 4, 1051, -29, 210, 5, 1995, 1667398821491
-6, -9, -12, -13, -12, -9, -7, -3, -1, 1, 5, 8, 10, 10, 9, 7, 4, 1, -5, -8, -11, -12, -12, -9, -7, -4, -1, 1, 5, 7, 9, 10, 9, 6, 3, 0, -1636, 207, 357, 24, 43, 101, 1995, 1667398821699
-7, -10, -13, -15, -13, -10, -7, -4, 0, 3, 6, 10, 12, 11, 9, 7, 4, 2, -10, -14, -17, -18, -17, -13, -9, -6, -2, 1, 5, 7, 9, 9, 8, 5, 3, 0, -1898, 327, 455, -235, -161, 20, 1995, 1667398821878
-9, -13, -15, -16, -13, -10, -6, -3, 0, 4, 7, 10, 13, 12, 10, 7, 4, 2, -11, -14, -16, -17, -15, -12, -8, -5, -1, 1, 5, 7, 9, 10, 8, 5, 3, 0, -2329, -589, 1250, 552, 286, -134, 1995, 1667398822090
-9, -12, -14, -15, -14, -11, -8, -4, -1, 2, 5, 8, 11, 10, 9, 6, 4, 1, -9, -11, -14, -15, -13, -10, -6, -3, 0, 3, 7, 9, 10, 10, 8, 5, 3, 0, -1536, -278, 251, 151, 134, -190, 1995, 1667398822299
-13, -17, -20, -20, -18, -13, -9, -5, -1, 2, 5, 9, 11, 10, 8, 6, 4, 1, -9, -13, -15, -16, -15, -11, -7, -3, 0, 4, 8, 10, 11, 10, 9, 6, 3, 0, -2150, -325, 312, 148, 131, 53, 1995, 1667398822479
-9, -12, -14, -15, -13, -10, -7, -4, -1, 1, 5, 8, 10, 9, 8, 6, 3, 1, -6, -9, -11, -12, -11, -8, -5, -2, 1, 4, 7, 9, 10, 11, 9, 6, 3, 0, -2923, -355, 947, -119, 133, -84, 1995, 1667398822693
-8, -11, -12, -13, -12, -8, -5, -2, 0, 3, 6, 9, 10, 9, 8, 6, 4, 1, -7, -10, -12, -14, -13, -10, -7, -4, -1, 1, 5, 7, 8, 8, 7, 4, 2, 0, -1684, -6, 284, -201, -133, 118, 1995, 1667398822897
-9, -13, -16, -17, -15, -11, -7, -3, 0, 4, 8, 11, 13, 12, 10, 7, 5, 1, -15, -19, -21, -21, -19, -14, -9, -5, -1, 3, 7, 9, 10, 10, 8, 6, 3, 0, -2063, 61, 34, -66, 193, -64, 1995, 1667398823082
